country_code,zip,city,state,stateCode,province,province_code,community,community_code,latitude,longitude
CH,4115,Mariastein,Solothurn,SO,Bezirk Dorneck,1104,Metzerlen-Mariastein,2477,47.4759,7.4844
CH,4116,Metzerlen,Solothurn,SO,Bezirk Dorneck,1104,Metzerlen-Mariastein,2477,47.4637,7.4682
CH,4118,Rodersdorf,Solothurn,SO,Bezirk Dorneck,1104,Rodersdorf,2479,47.4846,7.4463
CH,4143,Dornach,Solothurn,SO,Bezirk Dorneck,1104,Dornach,2473,47.4766,7.6243
CH,4145,Gempen,Solothurn,SO,Bezirk Dorneck,1104,Gempen,2474,47.4784,7.6591
CH,4146,Hochwald,Solothurn,SO,Bezirk Dorneck,1104,Hochwald,2475,47.4545,7.6396
CH,4206,Seewen SO,Solothurn,SO,Bezirk Dorneck,1104,Seewen,2480,47.4263,7.6475
CH,4412,Nuglar,Solothurn,SO,Bezirk Dorneck,1104,Nuglar-St. Pantaleon,2478,47.4721,7.6887
CH,4413,Büren SO,Solothurn,SO,Bezirk Dorneck,1104,Büren (SO),2472,47.4478,7.6733
CH,4421,St. Pantaleon,Solothurn,SO,Bezirk Dorneck,1104,Nuglar-St. Pantaleon,2478,47.459,7.689
CH,4468,Kienberg,Solothurn,SO,Bezirk Gösgen,1105,Kienberg,2492,47.4403,7.9672
CH,4632,Trimbach,Solothurn,SO,Bezirk Gösgen,1105,Trimbach,2500,47.3687,7.8889
CH,4633,Hauenstein,Solothurn,SO,Bezirk Gösgen,1105,Hauenstein-Ifenthal,2491,47.3713,7.8558
CH,4634,Wisen SO,Solothurn,SO,Bezirk Gösgen,1105,Wisen (SO),2502,47.3938,7.8936
CH,4652,Winznau,Solothurn,SO,Bezirk Gösgen,1105,Winznau,2501,47.3682,7.9288
CH,4653,Obergösgen,Solothurn,SO,Bezirk Gösgen,1105,Obergösgen,2497,47.3642,7.9541
CH,4654,Lostorf,Solothurn,SO,Bezirk Gösgen,1105,Lostorf,2493,47.3872,7.9349
CH,4655,Rohr b. Olten,Solothurn,SO,Bezirk Gösgen,1105,Stüsslingen,2499,47.4108,7.9531
CH,4655,Stüsslingen,Solothurn,SO,Bezirk Gösgen,1105,Stüsslingen,2499,47.3948,7.9699
CH,5013,Niedergösgen,Solothurn,SO,Bezirk Gösgen,1105,Niedergösgen,2495,47.3736,7.984
CH,5015,Erlinsbach SO,Solothurn,SO,Bezirk Gösgen,1105,Erlinsbach (SO),2503,47.3983,7.9959
CH,4528,Zuchwil,Solothurn,SO,Bezirk Wasseramt,1106,Zuchwil,2534,47.2047,7.5634
CH,4542,Luterbach,Solothurn,SO,Bezirk Wasseramt,1106,Luterbach,2527,47.2175,7.5881
CH,4543,Deitingen,Solothurn,SO,Bezirk Wasseramt,1106,Deitingen,2516,47.2177,7.6223
CH,4552,Derendingen,Solothurn,SO,Bezirk Wasseramt,1106,Derendingen,2517,47.192,7.5897
CH,4553,Subingen,Solothurn,SO,Bezirk Wasseramt,1106,Subingen,2532,47.2001,7.6237
CH,4554,Hüniken,Solothurn,SO,Bezirk Wasseramt,1106,Hüniken,2524,47.1834,7.6357
CH,4554,Etziken,Solothurn,SO,Bezirk Wasseramt,1106,Etziken,2518,47.1879,7.6458
CH,4556,Burgäschi,Solothurn,SO,Bezirk Wasseramt,1106,Aeschi (SO),2511,47.1725,7.67
CH,4556,Aeschi SO,Solothurn,SO,Bezirk Wasseramt,1106,Aeschi (SO),2511,47.1759,7.6604
CH,4556,Steinhof SO,Solothurn,SO,Bezirk Wasseramt,1106,Aeschi (SO),2511,47.1591,7.6864
CH,4556,Bolken,Solothurn,SO,Bezirk Wasseramt,1106,Bolken,2514,47.1931,7.6619
CH,4557,Horriwil,Solothurn,SO,Bezirk Wasseramt,1106,Horriwil,2523,47.1803,7.6256
CH,4558,Heinrichswil,Solothurn,SO,Bezirk Wasseramt,1106,Drei Höfe,2535,47.1582,7.6307
CH,4558,Hersiwil,Solothurn,SO,Bezirk Wasseramt,1106,Drei Höfe,2535,47.1663,7.6351
CH,4558,Winistorf,Solothurn,SO,Bezirk Wasseramt,1106,Drei Höfe,2535,47.1578,7.6466
CH,4562,Biberist,Solothurn,SO,Bezirk Wasseramt,1106,Biberist,2513,47.1827,7.5498
CH,4563,Gerlafingen,Solothurn,SO,Bezirk Wasseramt,1106,Gerlafingen,2519,47.1706,7.5725
CH,4564,Obergerlafingen,Solothurn,SO,Bezirk Wasseramt,1106,Obergerlafingen,2528,47.1611,7.5841
CH,4565,Recherswil,Solothurn,SO,Bezirk Wasseramt,1106,Recherswil,2530,47.1598,7.6015
CH,4566,Halten,Solothurn,SO,Bezirk Wasseramt,1106,Halten,2520,47.1682,7.6119
CH,4566,Kriegstetten,Solothurn,SO,Bezirk Wasseramt,1106,Kriegstetten,2525,47.1749,7.595
CH,4566,Oekingen,Solothurn,SO,Bezirk Wasseramt,1106,Oekingen,2529,47.1787,7.6119
CH,4573,Lohn-Ammannsegg,Solothurn,SO,Bezirk Wasseramt,1106,Lohn-Ammannsegg,2526,47.1724,7.5278
CH,2540,Grenchen 1,Solothurn,SO,Bezirk Lebern,1107,Grenchen,2546,47.1972,7.3875
CH,2540,Grenchen,Solothurn,SO,Bezirk Lebern,1107,Grenchen,2546,47.1972,7.3876
CH,2544,Bettlach,Solothurn,SO,Bezirk Lebern,1107,Bettlach,2543,47.2085,7.4189
CH,2545,Selzach,Solothurn,SO,Bezirk Lebern,1107,Selzach,2556,47.2175,7.4481
CH,4512,Bellach,Solothurn,SO,Bezirk Lebern,1107,Bellach,2542,47.211,7.4947
CH,4513,Langendorf,Solothurn,SO,Bezirk Lebern,1107,Langendorf,2550,47.2216,7.5153
CH,4514,Lommiswil,Solothurn,SO,Bezirk Lebern,1107,Lommiswil,2551,47.2284,7.4679
CH,4515,Oberdorf SO,Solothurn,SO,Bezirk Lebern,1107,Oberdorf (SO),2553,47.2324,7.4984
CH,4515,Weissenstein b. Solothurn,Solothurn,SO,Bezirk Lebern,1107,Oberdorf (SO),2553,47.2472,7.4852
CH,4522,Rüttenen,Solothurn,SO,Bezirk Lebern,1107,Rüttenen,2555,47.2408,7.5317
CH,4523,Niederwil SO,Solothurn,SO,Bezirk Lebern,1107,Riedholz,2554,47.247,7.569
CH,4524,Günsberg,Solothurn,SO,Bezirk Lebern,1107,Günsberg,2547,47.2622,7.5746
CH,4524,Balmberg,Solothurn,SO,Bezirk Lebern,1107,Balm bei Günsberg,2541,47.2685,7.5515
CH,4524,Oberbalmberg,Solothurn,SO,Bezirk Lebern,1107,Balm bei Günsberg,2541,47.2649,7.5385
CH,4525,Balm b. Günsberg,Solothurn,SO,Bezirk Lebern,1107,Balm bei Günsberg,2541,47.2582,7.5432
CH,4532,Feldbrunnen,Solothurn,SO,Bezirk Lebern,1107,Feldbrunnen-St. Niklaus,2544,47.2249,7.5521
CH,4533,Riedholz,Solothurn,SO,Bezirk Lebern,1107,Riedholz,2554,47.2319,7.5701
CH,4534,Flumenthal,Solothurn,SO,Bezirk Lebern,1107,Flumenthal,2545,47.2351,7.6007
CH,4535,Hubersdorf,Solothurn,SO,Bezirk Lebern,1107,Hubersdorf,2548,47.245,7.5887
CH,4535,Kammersrohr,Solothurn,SO,Bezirk Lebern,1107,Kammersrohr,2549,47.2567,7.5923
CH,4600,Olten,Solothurn,SO,Bezirk Olten,1108,Olten,2581,47.3458,7.9009
CH,4601,Olten 1 Fächer,Solothurn,SO,Bezirk Olten,1108,Olten,2581,47.3448,7.9001
CH,4605,Olten,Solothurn,SO,Bezirk Olten,1108,Olten,2581,47.35,7.9033
CH,4609,Olten,Solothurn,SO,Bezirk Olten,1108,Olten,2581,47.3448,7.9001
CH,4609,Olten Sonderdienste,Solothurn,SO,Bezirk Olten,1108,Olten,2581,47.3448,7.9001
CH,4612,Wangen b. Olten,Solothurn,SO,Bezirk Olten,1108,Wangen bei Olten,2586,47.3421,7.8717
CH,4613,Rickenbach SO,Solothurn,SO,Bezirk Olten,1108,Rickenbach (SO),2582,47.3426,7.8552
CH,4614,Hägendorf,Solothurn,SO,Bezirk Olten,1108,Hägendorf,2579,47.3446,7.8264
CH,4615,Allerheiligenberg,Solothurn,SO,Bezirk Olten,1108,Hägendorf,2579,47.3523,7.8149
CH,4616,Kappel SO,Solothurn,SO,Bezirk Olten,1108,Kappel (SO),2580,47.321,7.8573
CH,4617,Gunzgen,Solothurn,SO,Bezirk Olten,1108,Gunzgen,2578,47.3121,7.8355
CH,4618,Boningen,Solothurn,SO,Bezirk Olten,1108,Boningen,2571,47.3036,7.8543
CH,4629,Fulenbach,Solothurn,SO,Bezirk Olten,1108,Fulenbach,2575,47.2808,7.8327
CH,4656,Starrkirch-Wil,Solothurn,SO,Bezirk Olten,1108,Starrkirch-Wil,2584,47.3419,7.927
CH,4657,Dulliken,Solothurn,SO,Bezirk Olten,1108,Dulliken,2573,47.3473,7.9454
CH,4658,Däniken SO,Solothurn,SO,Bezirk Olten,1108,Däniken,2572,47.3488,7.9777
CH,5012,Schönenwerd,Solothurn,SO,Bezirk Olten,1108,Schönenwerd,2583,47.3732,8.0095
CH,5012,Wöschnau,Solothurn,SO,Bezirk Olten,1108,Eppenberg-Wöschnau,2574,47.3844,8.0251
CH,5012,Eppenberg,Solothurn,SO,Bezirk Olten,1108,Eppenberg-Wöschnau,2574,47.3741,8.0238
CH,5014,Gretzenbach,Solothurn,SO,Bezirk Olten,1108,Gretzenbach,2576,47.3541,7.9996
CH,5746,Walterswil SO,Solothurn,SO,Bezirk Olten,1108,Walterswil (SO),2585,47.3305,7.9632
CH,4500,Solothurn,Solothurn,SO,Bezirk Solothurn,1109,Solothurn,2601,47.2062,7.5295
CH,4501,Solothurn,Solothurn,SO,Bezirk Solothurn,1109,Solothurn,2601,47.2084,7.5301
CH,4502,Solothurn,Solothurn,SO,Bezirk Solothurn,1109,Solothurn,2601,47.2079,7.5371
CH,4503,Solothurn,Solothurn,SO,Bezirk Solothurn,1109,Solothurn,2601,47.2079,7.5371
CH,4509,Solothurn,Solothurn,SO,Bezirk Solothurn,1109,Solothurn,2601,47.2079,7.5371
CH,4204,Himmelried,Solothurn,SO,Bezirk Thierstein,1110,Himmelried,2618,47.423,7.5939
CH,4208,Nunningen,Solothurn,SO,Bezirk Thierstein,1110,Nunningen,2621,47.3977,7.6166
CH,4226,Breitenbach,Solothurn,SO,Bezirk Thierstein,1110,Breitenbach,2613,47.4061,7.5512
CH,4227,Büsserach,Solothurn,SO,Bezirk Thierstein,1110,Büsserach,2614,47.3897,7.5447
CH,4228,Erschwil,Solothurn,SO,Bezirk Thierstein,1110,Erschwil,2615,47.3716,7.5445
CH,4229,Beinwil SO,Solothurn,SO,Bezirk Thierstein,1110,Beinwil (SO),2612,47.3578,7.5951
CH,4232,Fehren,Solothurn,SO,Bezirk Thierstein,1110,Fehren,2616,47.4027,7.5786
CH,4233,Meltingen,Solothurn,SO,Bezirk Thierstein,1110,Meltingen,2620,47.3795,7.5884
CH,4234,Zullwil,Solothurn,SO,Bezirk Thierstein,1110,Zullwil,2622,47.388,7.6036
CH,4245,Kleinlützel,Solothurn,SO,Bezirk Thierstein,1110,Kleinlützel,2619,47.4266,7.4179
CH,4247,Grindel,Solothurn,SO,Bezirk Thierstein,1110,Grindel,2617,47.3797,7.5073
CH,4252,Bärschwil,Solothurn,SO,Bezirk Thierstein,1110,Bärschwil,2611,47.3851,7.4659
CH,4252,Bärschwil Dorf,Solothurn,SO,Bezirk Thierstein,1110,Bärschwil,2611,47.385,7.4657
CH,8836,Bennau,Schwyz,SZ,Bezirk Einsiedeln,501,Einsiedeln,1301,47.1506,8.7145
CH,8840,Trachslau,Schwyz,SZ,Bezirk Einsiedeln,501,Einsiedeln,1301,47.1033,8.7274
CH,8840,Einsiedeln,Schwyz,SZ,Bezirk Einsiedeln,501,Einsiedeln,1301,47.1316,8.7441
CH,8841,Gross,Schwyz,SZ,Bezirk Einsiedeln,501,Einsiedeln,1301,47.0969,8.7628
CH,8844,Euthal,Schwyz,SZ,Bezirk Einsiedeln,501,Einsiedeln,1301,47.0903,8.8293
CH,8846,Willerzell,Schwyz,SZ,Bezirk Einsiedeln,501,Einsiedeln,1301,47.1299,8.8105
CH,8847,Egg SZ,Schwyz,SZ,Bezirk Einsiedeln,501,Einsiedeln,1301,47.161,8.7773
CH,6410,Rigi Scheidegg,Schwyz,SZ,Bezirk Gersau,502,Gersau,1311,47.0257,8.5187
CH,6442,Gersau,Schwyz,SZ,Bezirk Gersau,502,Gersau,1311,46.9977,8.5198
CH,8640,Hurden,Schwyz,SZ,Bezirk Höfe,503,Freienbach,1322,47.2129,8.8026
CH,8806,Bäch SZ,Schwyz,SZ,Bezirk Höfe,503,Freienbach,1322,47.2043,8.7308
CH,8807,Freienbach,Schwyz,SZ,Bezirk Höfe,503,Freienbach,1322,47.207,8.7571
CH,8808,Pfäffikon SZ,Schwyz,SZ,Bezirk Höfe,503,Freienbach,1322,47.1976,8.7832
CH,8832,Wilen b. Wollerau,Schwyz,SZ,Bezirk Höfe,503,Freienbach,1322,47.1958,8.7349
CH,8832,Wollerau,Schwyz,SZ,Bezirk Höfe,503,Freienbach,1322,47.1907,8.7051
CH,8832,Wollerau,Schwyz,SZ,Bezirk Höfe,503,Wollerau,1323,47.1907,8.7051
CH,8834,Schindellegi,Schwyz,SZ,Bezirk Höfe,503,Feusisberg,1321,47.1736,8.711
CH,8835,Feusisberg,Schwyz,SZ,Bezirk Höfe,503,Feusisberg,1321,47.1812,8.7516
CH,6402,Merlischachen,Schwyz,SZ,Bezirk Küssnacht,504,Küssnacht (SZ),1331,47.0704,8.4065
CH,6403,Küssnacht am Rigi,Schwyz,SZ,Bezirk Küssnacht,504,Küssnacht (SZ),1331,47.0789,8.4457
CH,6405,Immensee,Schwyz,SZ,Bezirk Küssnacht,504,Küssnacht (SZ),1331,47.094,8.4748
CH,8852,Altendorf,Schwyz,SZ,Bezirk March,505,Altendorf,1341,47.1765,8.8278
CH,8853,Lachen SZ,Schwyz,SZ,Bezirk March,505,Lachen,1344,47.197,8.8542
CH,8854,Siebnen,Schwyz,SZ,Bezirk March,505,Schübelbach,1346,47.1486,8.9229
CH,8854,Galgenen,Schwyz,SZ,Bezirk March,505,Galgenen,1342,47.1673,8.8678
CH,8855,Wangen SZ,Schwyz,SZ,Bezirk March,505,Wangen (SZ),1349,47.1988,8.8911
CH,8856,Tuggen,Schwyz,SZ,Bezirk March,505,Tuggen,1347,47.2014,8.9385
CH,8857,Vorderthal,Schwyz,SZ,Bezirk March,505,Vorderthal,1348,47.1263,8.8893
CH,8858,Innerthal,Schwyz,SZ,Bezirk March,505,Innerthal,1343,47.0756,8.9172
CH,8862,Schübelbach,Schwyz,SZ,Bezirk March,505,Schübelbach,1346,47.1746,8.9271
CH,8863,Buttikon SZ,Schwyz,SZ,Bezirk March,505,Schübelbach,1346,47.1674,8.9471
CH,8864,Reichenburg,Schwyz,SZ,Bezirk March,505,Reichenburg,1345,47.161,8.9733
CH,6410,Rigi Staffel,Schwyz,SZ,Bezirk Schwyz,506,Arth,1362,47.05,8.476
CH,6410,Goldau,Schwyz,SZ,Bezirk Schwyz,506,Arth,1362,47.0433,8.5468
CH,6410,Rigi Kulm,Schwyz,SZ,Bezirk Schwyz,506,Arth,1362,47.0562,8.4904
CH,6410,Rigi Klösterli,Schwyz,SZ,Bezirk Schwyz,506,Arth,1362,47.0432,8.4982
CH,6414,Oberarth,Schwyz,SZ,Bezirk Schwyz,506,Arth,1362,47.0543,8.5335
CH,6415,Arth,Schwyz,SZ,Bezirk Schwyz,506,Arth,1362,47.0749,8.5245
CH,6416,Steinerberg,Schwyz,SZ,Bezirk Schwyz,506,Steinerberg,1374,47.0674,8.5808
CH,6417,Sattel,Schwyz,SZ,Bezirk Schwyz,506,Sattel,1371,47.08,8.6312
CH,6418,Rothenthurm,Schwyz,SZ,Bezirk Schwyz,506,Rothenthurm,1370,47.1019,8.6804
CH,6422,Steinen,Schwyz,SZ,Bezirk Schwyz,506,Steinen,1373,47.0517,8.6095
CH,6423,Seewen SZ,Schwyz,SZ,Bezirk Schwyz,506,Schwyz,1372,47.0328,8.6281
CH,6424,Lauerz,Schwyz,SZ,Bezirk Schwyz,506,Lauerz,1365,47.0248,8.5805
CH,6430,Schwyz,Schwyz,SZ,Bezirk Schwyz,506,Schwyz,1372,47.0346,8.6667
CH,6431,Schwyz,Schwyz,SZ,Bezirk Schwyz,506,Schwyz,1372,47.0208,8.6541
CH,6432,Rickenbach b. Schwyz,Schwyz,SZ,Bezirk Schwyz,506,Schwyz,1372,47.011,8.6928
CH,6433,Stoos SZ,Schwyz,SZ,Bezirk Schwyz,506,Morschach,1366,46.97,8.6717
CH,6434,Illgau,Schwyz,SZ,Bezirk Schwyz,506,Illgau,1363,46.9965,8.7399
CH,6436,Ried (Muotathal),Schwyz,SZ,Bezirk Schwyz,506,Muotathal,1367,46.982,8.71
CH,6436,Muotathal,Schwyz,SZ,Bezirk Schwyz,506,Muotathal,1367,46.9636,8.8079
CH,6436,Bisisthal,Schwyz,SZ,Bezirk Schwyz,506,Muotathal,1367,46.9296,8.8692
CH,6438,Ibach,Schwyz,SZ,Bezirk Schwyz,506,Schwyz,1372,47.0025,8.6469
CH,6440,Brunnen,Schwyz,SZ,Bezirk Schwyz,506,Ingenbohl,1364,47.0009,8.5956
CH,6443,Morschach,Schwyz,SZ,Bezirk Schwyz,506,Morschach,1366,46.9748,8.621
CH,6452,Riemenstalden,Schwyz,SZ,Bezirk Schwyz,506,Riemenstalden,1369,46.938,8.6855
CH,8842,Unteriberg,Schwyz,SZ,Bezirk Schwyz,506,Unteriberg,1375,47.0415,8.8079
CH,8843,Oberiberg,Schwyz,SZ,Bezirk Schwyz,506,Oberiberg,1368,47.0308,8.7617
CH,8845,Studen SZ,Schwyz,SZ,Bezirk Schwyz,506,Unteriberg,1375,47.0436,8.8589
CH,8849,Alpthal,Schwyz,SZ,Bezirk Schwyz,506,Alpthal,1361,47.0578,8.7145
CH,8580,Amriswil,Thurgau,TG,Arbon District,2011,Amriswil,4461,47.5411,9.2981
CH,8580,Hefenhofen,Thurgau,TG,Arbon District,2011,Hefenhofen,4416,47.5613,9.3131
CH,8580,Sommeri,Thurgau,TG,Arbon District,2011,Sommeri,4446,47.5713,9.2839
CH,8580,Biessenhofen,Thurgau,TG,Arbon District,2011,Amriswil,4461,47.5454,9.2584
CH,8580,Hagenwil b. Amriswil,Thurgau,TG,Arbon District,2011,Amriswil,4461,47.5292,9.3065
CH,8581,Schocherswil,Thurgau,TG,Arbon District,2011,Amriswil,4461,47.5361,9.2644
CH,8582,Dozwil,Thurgau,TG,Arbon District,2011,Dozwil,4406,47.5761,9.3191
CH,8587,Oberaach,Thurgau,TG,Arbon District,2011,Amriswil,4461,47.5597,9.2726
CH,8590,Romanshorn,Thurgau,TG,Arbon District,2011,Romanshorn,4436,47.5805,9.3897
CH,8592,Uttwil,Thurgau,TG,Arbon District,2011,Uttwil,4451,47.5994,9.3554
CH,8593,Kesswil,Thurgau,TG,Arbon District,2011,Kesswil,4426,47.6029,9.3264
CH,8599,Salmsach,Thurgau,TG,Arbon District,2011,Salmsach,4441,47.5544,9.3736
CH,9306,Freidorf TG,Thurgau,TG,Arbon District,2011,Roggwil (TG),4431,47.4854,9.3858
CH,9314,Steinebrunn,Thurgau,TG,Arbon District,2011,Egnach,4411,47.5338,9.3438
CH,9315,Neukirch (Egnach),Thurgau,TG,Arbon District,2011,Egnach,4411,47.5263,9.3716
CH,9315,Winden,Thurgau,TG,Arbon District,2011,Egnach,4411,47.5097,9.3577
CH,9320,Frasnacht,Thurgau,TG,Arbon District,2011,Arbon,4401,47.5444,9.4333
CH,9320,Arbon,Thurgau,TG,Arbon District,2011,Arbon,4401,47.5331,9.4531
CH,9320,Stachen,Thurgau,TG,Arbon District,2011,Arbon,4401,47.5088,9.4108
CH,9322,Egnach,Thurgau,TG,Arbon District,2011,Egnach,4411,47.5529,9.4079
CH,9325,Roggwil TG,Thurgau,TG,Arbon District,2011,Roggwil (TG),4431,47.5057,9.3928
CH,9326,Horn,Thurgau,TG,Arbon District,2011,Horn,4421,47.5159,9.4839
CH,8252,Schlatt TG,Thurgau,TG,Frauenfeld District,2012,Schlatt (TG),4546,47.6672,8.6989
CH,8253,Willisdorf,Thurgau,TG,Frauenfeld District,2012,Diessenhofen,4545,47.6798,8.7378
CH,8253,Diessenhofen,Thurgau,TG,Frauenfeld District,2012,Diessenhofen,4545,47.6812,8.746
CH,8254,Basadingen,Thurgau,TG,Frauenfeld District,2012,Basadingen-Schlattingen,4536,47.6607,8.7403
CH,8255,Schlattingen,Thurgau,TG,Frauenfeld District,2012,Basadingen-Schlattingen,4536,47.6605,8.7691
CH,8259,Wagenhausen,Thurgau,TG,Frauenfeld District,2012,Wagenhausen,4871,47.6629,8.8381
CH,8259,Rheinklingen,Thurgau,TG,Frauenfeld District,2012,Wagenhausen,4871,47.6709,8.8144
CH,8259,Kaltenbach,Thurgau,TG,Frauenfeld District,2012,Wagenhausen,4871,47.6459,8.8376
CH,8259,Etzwilen,Thurgau,TG,Frauenfeld District,2012,Wagenhausen,4871,47.6571,8.8169
CH,8264,Eschenz,Thurgau,TG,Frauenfeld District,2012,Eschenz,4806,47.6365,8.8756
CH,8265,Mammern,Thurgau,TG,Frauenfeld District,2012,Mammern,4826,47.6467,8.9214
CH,8266,Steckborn,Thurgau,TG,Frauenfeld District,2012,Steckborn,4864,47.6604,8.9866
CH,8267,Berlingen,Thurgau,TG,Frauenfeld District,2012,Berlingen,4801,47.6733,9.0259
CH,8500,Frauenfeld,Thurgau,TG,Frauenfeld District,2012,Frauenfeld,4566,47.5598,8.8977
CH,8500,Gerlikon,Thurgau,TG,Frauenfeld District,2012,Frauenfeld,4566,47.5353,8.8801
CH,8501,Frauenfeld,Thurgau,TG,Frauenfeld District,2012,Frauenfeld,4566,47.5578,8.8989
CH,8502,Frauenfeld,Thurgau,TG,Frauenfeld District,2012,Frauenfeld,4566,47.558,8.8964
CH,8503,Frauenfeld,Thurgau,TG,Frauenfeld District,2012,Frauenfeld,4566,47.558,8.8964
CH,8505,Pfyn,Thurgau,TG,Frauenfeld District,2012,Pfyn,4841,47.599,8.9519
CH,8505,Dettighofen,Thurgau,TG,Frauenfeld District,2012,Pfyn,4841,47.618,8.9553
CH,8506,Lanzenneunforn,Thurgau,TG,Frauenfeld District,2012,Herdern,4811,47.6239,8.9336
CH,8507,Hörhausen,Thurgau,TG,Frauenfeld District,2012,Homburg,4816,47.6416,8.9714
CH,8508,Homburg,Thurgau,TG,Frauenfeld District,2012,Homburg,4816,47.6292,8.9995
CH,8509,Frauenfeld,Thurgau,TG,Frauenfeld District,2012,Frauenfeld,4566,47.5578,8.8989
CH,8510,Frauenfeld,Thurgau,TG,Frauenfeld District,2012,Frauenfeld,4566,47.558,8.8964
CH,8510,Frauenfeld Kant. Verwaltung,Thurgau,TG,Frauenfeld District,2012,Frauenfeld,4566,47.558,8.8964
CH,8512,Wetzikon TG,Thurgau,TG,Frauenfeld District,2012,Thundorf,4611,47.5385,8.9982
CH,8512,Lustdorf,Thurgau,TG,Frauenfeld District,2012,Thundorf,4611,47.5548,8.9882
CH,8512,Thundorf,Thurgau,TG,Frauenfeld District,2012,Thundorf,4611,47.5472,8.9642
CH,8524,Buch b. Frauenfeld,Thurgau,TG,Frauenfeld District,2012,Uesslingen-Buch,4616,47.5973,8.8378
CH,8524,Uesslingen,Thurgau,TG,Frauenfeld District,2012,Uesslingen-Buch,4616,47.5822,8.824
CH,8525,Wilen b. Neunforn,Thurgau,TG,Frauenfeld District,2012,Neunforn,4601,47.6013,8.7972
CH,8525,Niederneunforn,Thurgau,TG,Frauenfeld District,2012,Neunforn,4601,47.5944,8.7781
CH,8526,Oberneunforn,Thurgau,TG,Frauenfeld District,2012,Neunforn,4601,47.6083,8.7627
CH,8532,Weiningen TG,Thurgau,TG,Frauenfeld District,2012,Warth-Weiningen,4621,47.5905,8.8983
CH,8532,Warth,Thurgau,TG,Frauenfeld District,2012,Warth-Weiningen,4621,47.5857,8.8697
CH,8535,Herdern,Thurgau,TG,Frauenfeld District,2012,Herdern,4811,47.6105,8.9102
CH,8536,Hüttwilen,Thurgau,TG,Frauenfeld District,2012,Hüttwilen,4821,47.6109,8.8696
CH,8537,Uerschhausen,Thurgau,TG,Frauenfeld District,2012,Hüttwilen,4821,47.6089,8.8169
CH,8537,Nussbaumen TG,Thurgau,TG,Frauenfeld District,2012,Hüttwilen,4821,47.624,8.8299
CH,8546,Kefikon TG,Thurgau,TG,Frauenfeld District,2012,Gachnang,4571,47.5527,8.8348
CH,8546,Islikon,Thurgau,TG,Frauenfeld District,2012,Gachnang,4571,47.5509,8.8449
CH,8547,Gachnang,Thurgau,TG,Frauenfeld District,2012,Gachnang,4571,47.5381,8.8552
CH,8552,Felben-Wellhausen,Thurgau,TG,Frauenfeld District,2012,Felben-Wellhausen,4561,47.577,8.94
CH,8553,Eschikofen,Thurgau,TG,Frauenfeld District,2012,Hüttlingen,4590,47.5804,9.0047
CH,8553,Harenwilen,Thurgau,TG,Frauenfeld District,2012,Hüttlingen,4590,47.5683,9.0013
CH,8553,Mettendorf TG,Thurgau,TG,Frauenfeld District,2012,Hüttlingen,4590,47.5777,8.9664
CH,8553,Hüttlingen,Thurgau,TG,Frauenfeld District,2012,Hüttlingen,4590,47.5785,8.9844
CH,8555,Müllheim Dorf,Thurgau,TG,Frauenfeld District,2012,Müllheim,4831,47.6028,9.0037
CH,9507,Stettfurt,Thurgau,TG,Frauenfeld District,2012,Stettfurt,4606,47.525,8.9585
CH,9548,Matzingen,Thurgau,TG,Frauenfeld District,2012,Matzingen,4591,47.5253,8.9285
CH,8268,Salenstein,Thurgau,TG,Kreuzlingen District,2013,Salenstein,4851,47.6627,9.051
CH,8268,Mannenbach-Salenstein,Thurgau,TG,Kreuzlingen District,2013,Salenstein,4851,47.6758,9.0539
CH,8269,Fruthwilen,Thurgau,TG,Kreuzlingen District,2013,Salenstein,4851,47.654,9.0647
CH,8272,Ermatingen,Thurgau,TG,Kreuzlingen District,2013,Ermatingen,4646,47.6604,9.0861
CH,8273,Triboltingen,Thurgau,TG,Kreuzlingen District,2013,Ermatingen,4646,47.6599,9.1078
CH,8274,Gottlieben,Thurgau,TG,Kreuzlingen District,2013,Gottlieben,4651,47.6654,9.126
CH,8274,Tägerwilen,Thurgau,TG,Kreuzlingen District,2013,Tägerwilen,4696,47.6481,9.1318
CH,8280,Kreuzlingen 3,Thurgau,TG,Kreuzlingen District,2013,Kreuzlingen,4671,47.6398,9.1727
CH,8280,Kreuzlingen 1,Thurgau,TG,Kreuzlingen District,2013,Kreuzlingen,4671,47.6398,9.1727
CH,8280,Kreuzlingen,Thurgau,TG,Kreuzlingen District,2013,Kreuzlingen,4671,47.6415,9.1752
CH,8285,Kreuzlingen Ifolor AG,Thurgau,TG,Kreuzlingen District,2013,Kreuzlingen,4671,47.6398,9.1727
CH,8285,Kreuzlingen Ifolor,Thurgau,TG,Kreuzlingen District,2013,Kreuzlingen,4671,47.6398,9.1727
CH,8558,Raperswilen,Thurgau,TG,Kreuzlingen District,2013,Raperswilen,4846,47.6367,9.047
CH,8564,Sonterswil,Thurgau,TG,Kreuzlingen District,2013,Wäldi,4701,47.6221,9.0814
CH,8564,Wäldi,Thurgau,TG,Kreuzlingen District,2013,Wäldi,4701,47.6322,9.0953
CH,8564,Hefenhausen,Thurgau,TG,Kreuzlingen District,2013,Wäldi,4701,47.6161,9.0688
CH,8564,Gunterswilen,Thurgau,TG,Kreuzlingen District,2013,Wäldi,4701,47.6355,9.077
